contig	module_accession	completeness	pathway_name	pathway_class	matching_ko	missing_ko
group_4_bin_37618	M00168	50.0	CAM (Crassulacean acid metabolism), dark	Pathway modules; Energy metabolism; Carbon fixation	K00025	K01595
group_4_bin_37618	M00169	50.0	CAM (Crassulacean acid metabolism), light	Pathway modules; Energy metabolism; Carbon fixation	K00029	K01006
group_4_bin_37618	M00344	50.0	Formaldehyde assimilation, xylulose monophosphate pathway	Pathway modules; Energy metabolism; Methane metabolism	K00863,K03841	K01624,K17100
group_4_bin_37618	M00364	50.0	C10-C20 isoprenoid biosynthesis, bacteria	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K01823	K00795
group_4_bin_37618	M00365	50.0	C10-C20 isoprenoid biosynthesis, archaea	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K01823	K13787
group_4_bin_37618	M00366	50.0	C10-C20 isoprenoid biosynthesis, plants	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00787,K01823	K13789,K14066
group_4_bin_37618	M00554	50.0	Nucleotide sugar biosynthesis, galactose => UDP-galactose	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00849	K00965
group_4_bin_37618	M00555	50.0	Betaine biosynthesis, choline => betaine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00108	K00130
group_4_bin_37618	M00849	50.0	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00626,K01641,K01823	K00021,K00869,K03186,K06981,K09128,K25517,K25518
group_4_bin_37618	M00868	50.0	Heme biosynthesis, animals and fungi, glycine => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00228,K00643,K01719,K01749	K00231,K01599,K01698,K01772
group_4_bin_37618	M00874	50.0	Fatty acid biosynthesis in mitochondria, fungi	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00645,K03955,K07512,K11262	K00059,K09458,K22541
group_4_bin_37618	M00881	50.0	Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K03644	K03801
group_4_bin_37618	M00882	50.0	Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K03644	K23735
group_4_bin_37618	M00884	50.0	Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K03644	K23750
group_4_bin_37618	M00975	50.0	Betaine degradation, bacteria, betaine => pyruvate	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00600,K01754	K00301,K00309,K00479,K21832
group_4_bin_37618	M00036	47.22	Leucine degradation, leucine => acetoacetate + acetyl-CoA	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00166,K00253,K00382,K01968,K01969,K09699	K00167,K00826,K01640,K05607
group_4_bin_37618	M00154	46.67	Cytochrome c oxidase	Pathway modules; Energy metabolism; ATP synthesis	K02256,K02258,K02259,K02261,K02262,K02263,K02270,K02271	K02257,K02260,K02264,K02265,K02266,K02267,K02268,K02272
group_4_bin_37618	M00346	44.44	Formaldehyde assimilation, serine pathway	Pathway modules; Energy metabolism; Methane metabolism	K00024,K00600,K00830,K01689	K00018,K01595,K08691,K08692,K11529,K14067
group_4_bin_37618	M00146	42.86	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	Pathway modules; Energy metabolism; ATP synthesis	K03945,K03949,K03953,K03954,K03955,K11353	K03946,K03947,K03948,K03950,K03951,K03952,K03956,K11352
group_4_bin_37618	M00171	42.86	C4-dicarboxylic acid cycle, NAD - malic enzyme type	Pathway modules; Energy metabolism; Carbon fixation	K00025,K00814,K14454	K00028,K01006,K01595,K14455
group_4_bin_37618	M00527	42.86	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K01586,K01714,K01778	K00133,K00215,K00928,K10206
group_4_bin_37618	M00873	41.67	Fatty acid biosynthesis in mitochondria, animals	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00645,K03955,K07512,K13370	K09458,K11539,K18660,K22540
group_4_bin_37618	M00121	40.0	Heme biosynthesis, plants and bacteria, glutamate => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00228,K01719,K01749,K01885	K00230,K01599,K01698,K01772,K01845,K02492
group_4_bin_37618	M00552	40.0	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00134,K00927	K00883,K01631,K01684
group_4_bin_37618	M00909	40.0	UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00820,K01810	K00845,K03431,K04042
group_4_bin_37618	M00114	37.5	Ascorbate biosynthesis, plants, fructose-6P => ascorbate	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00966,K01809,K17497	K00225,K10046,K10047,K14190,K17744
group_4_bin_37618	M00917	36.84	Phytosterol biosynthesis, squalene 2,3-epoxide => campesterol/sitosterol	Pathway modules; Lipid metabolism; Sterol biosynthesis	K00213,K00222,K05917,K09828	K00227,K00559,K01824,K01853,K08242,K08246,K14423,K14424,K23558
group_4_bin_37618	M00016	33.33	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K01586,K01714,K01778	K00133,K00215,K00674,K00821,K00928,K01439
group_4_bin_37618	M00020	33.33	Serine biosynthesis, glycerate-3P => serine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00058	K00831,K01079
group_4_bin_37618	M00047	33.33	Creatine pathway	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00933	K00542,K00613
group_4_bin_37618	M00108	33.33	C21-Steroid hormone biosynthesis, progesterone => corticosterone/aldosterone	Pathway modules; Lipid metabolism; Sterol biosynthesis	K00513	K00497,K07433
group_4_bin_37618	M00140	33.33	C1-unit interconversion, prokaryotes	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00600	K01491,K01938
group_4_bin_37618	M00345	33.33	Formaldehyde assimilation, ribulose monophosphate pathway	Pathway modules; Energy metabolism; Methane metabolism	K00850	K01624,K08093,K08094
group_4_bin_37618	M00368	33.33	Ethylene biosynthesis, methionine => ethylene	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00789	K01762,K05933
group_4_bin_37618	M00525	33.33	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K01586,K01714,K01778	K00133,K00215,K00841,K00928,K05822,K05823
group_4_bin_37618	M00526	33.33	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K01586,K01714	K00133,K00215,K00928,K03340
group_4_bin_37618	M00741	33.33	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K01965,K01966	K01847,K05606
group_4_bin_37618	M00793	33.33	dTDP-L-rhamnose biosynthesis	Pathway modules; Biosynthesis of terpenoids and polyketides; Polyketide sugar unit biosynthesis	K01710	K00973,K23987
group_4_bin_37618	M00846	33.33	Siroheme biosynthesis, glutamyl-tRNA => siroheme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01719,K01749	K01698,K01845,K02302,K02492
group_4_bin_37618	M00974	33.33	Betaine metabolism, animals, betaine => glycine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00314	K00315,K00544
group_4_bin_37618	M00987	33.33	Assimilatory sulfate reduction, plants, sulfate => H2S	Pathway modules; Energy metabolism; Sulfur metabolism	K13811	K00392,K05907
group_4_bin_37618	M00065	31.48	GPI-anchor biosynthesis, core oligosaccharide	Pathway modules; Glycan metabolism; Glycan biosynthesis	K03857,K03859,K05285,K05288,K05310,K07541,K09658	K03434,K03858,K03860,K03861,K05283,K05284,K05286,K05287,K07542,K11001
group_4_bin_37618	M00102	30.77	Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol	Pathway modules; Lipid metabolism; Sterol biosynthesis	K00222,K05917,K07748,K07750	K00223,K00227,K00511,K00559,K00801,K01852,K09827,K09829,K09831
group_4_bin_37618	M00147	30.77	NADH dehydrogenase (ubiquinone) 1 beta subcomplex	Pathway modules; Energy metabolism; ATP synthesis	K03959,K03962,K03964,K03968	K03957,K03958,K03960,K03961,K03963,K03965,K03966,K03967,K11351
group_4_bin_37618	M00374	30.77	Dicarboxylate-hydroxybutyrate cycle	Pathway modules; Energy metabolism; Carbon fixation	K00024,K00626,K01007,K01902,K01903	K00169,K00170,K00171,K00172,K00239,K00240,K01595,K01677,K01678,K14465,K14467,K14534,K15016,K15038
group_4_bin_37618	M00074	28.57	N-glycan biosynthesis, high-mannose type	Pathway modules; Glycan metabolism; Glycan biosynthesis	K01230,K05546	K05528,K05529,K05530,K05531,K05532,K05533,K05534,K05535,K23741
group_4_bin_37618	M00620	28.57	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Pathway modules; Energy metabolism; Carbon fixation	K00024,K01902,K01903	K00169,K00170,K00171,K00172,K00174,K00175,K00176,K00177,K01677,K01678,K01959,K01960,K18209,K18210
group_4_bin_37618	M00740	27.27	Methylaspartate cycle	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00024,K00031,K00261	K01647,K01846,K04835,K14449,K19268,K19280,K19281,K19282,K27802
group_4_bin_37618	M00008	25.0	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00036	K01057,K01625,K01690
group_4_bin_37618	M00028	25.0	Ornithine biosynthesis, glutamate => ornithine	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K14677	K00145,K00618,K00818,K00930
group_4_bin_37618	M00155	25.0	Cytochrome c oxidase, prokaryotes	Pathway modules; Energy metabolism; ATP synthesis	K02276	K02274,K02275
group_4_bin_37618	M00170	25.0	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	Pathway modules; Energy metabolism; Carbon fixation	K14454	K01595,K01610,K14455
group_4_bin_37618	M00172	25.0	C4-dicarboxylic acid cycle, NADP - malic enzyme type	Pathway modules; Energy metabolism; Carbon fixation	K00029	K00051,K01006,K01595
group_4_bin_37618	M00308	25.0	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K00927	K00874,K01625,K05308
group_4_bin_37618	M00936	25.0	Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K01593	K22450,K22588,K24541
group_4_bin_37618	M00981	25.0	Geissoschizine biosynthesis, tryptophan => geissoschizine	Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of phytochemical compounds	K01593	K01757,K12693,K23493
group_4_bin_37618	M00983	25.0	GPI-anchor remodeling	Pathway modules; Glycan metabolism; Glycan biosynthesis	K05294	K23362,K23552,K23553
group_4_bin_37618	M00373	22.22	Ethylmalonyl pathway	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00626,K01965,K01966	K00023,K01847,K05606,K08691,K14446,K14447,K14448,K14449,K14451,K17865
group_4_bin_37618	M00926	22.22	Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01719,K01749	K00231,K00435,K01599,K01698,K01772,K01845,K02492
group_4_bin_37618	M00029	20.0	Urea cycle	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K01476	K00611,K01755,K01940,K01948
group_4_bin_37618	M00064	20.0	ADP-L-glycero-D-manno-heptose biosynthesis	Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism	K03273	K03271,K03272,K03274
group_4_bin_37618	M00115	20.0	NAD biosynthesis, aspartate => quinolinate => NAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01950	K00278,K00767,K00969,K03517
group_4_bin_37618	M00137	20.0	Flavanone biosynthesis, phenylalanine => naringenin	Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of phytochemical compounds	K01904	K00487,K00660,K01859,K10775
group_4_bin_37618	M00357	20.0	Methanogenesis, acetate => methane	Pathway modules; Energy metabolism; Methane metabolism	K01895	K00193,K00194,K00197,K00399,K00401,K00402,K00577,K00578,K00579,K00580,K00581,K00584,K22480,K22481,K22482
group_4_bin_37618	M00570	20.0	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K17989	K00053,K00826,K01652,K01653,K01687
group_4_bin_37618	M00841	20.0	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01495	K11754,K13941,K13998,K22101
group_4_bin_37618	M00953	20.0	Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid	Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of phytochemical compounds	K00789	K05953,K14271,K18054,K22374
group_4_bin_37618	M00144	19.7	NADH	Pathway modules; Energy metabolism; ATP synthesis	K00330,K00331,K00332,K00341	K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00342,K00343
group_4_bin_37618	M00124	16.67	Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00275	K00097,K00831,K03472,K03473,K03474
group_4_bin_37618	M00433	16.67	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	Pathway modules; Amino acid metabolism; Lysine metabolism	K17450	K01655,K01705,K05824
group_4_bin_37618	M00609	16.67	Cysteine biosynthesis, methionine => cysteine	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00789	K01243,K07173,K17216,K17217,K17462
group_4_bin_37618	M00840	16.67	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00287	K01633,K13941,K14652,K22099,K22100
group_4_bin_37618	M00903	16.67	Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin	Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of other antibiotics	K09459	K12901,K12902,K12903,K23999,K24000
group_4_bin_37618	M00913	16.67	Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00128	K00077,K00606,K01918,K13367
group_4_bin_37618	M00968	16.67	Pentose bisphosphate pathway (nucleoside degradation), archaea, nucleoside/NMP => 3-PGA/glycerone phosphate	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00757	K01601,K18237,K21056
group_4_bin_37618	M00978	16.67	Ornithine-ammonia cycle	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K01915	K00611,K01755,K01940,K01955,K01956,K27542
group_4_bin_37618	M00022	12.5	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00800	K00014,K00891,K01626,K01735,K01736,K03785
group_4_bin_37618	M00030	12.5	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K17450	K00143,K00290,K00293,K00838,K01655,K01705,K05824
group_4_bin_37618	M00096	12.5	C5 isoprenoid biosynthesis, non-mevalonate pathway	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K01823	K00099,K00919,K00991,K01662,K01770,K03526,K03527
group_4_bin_37618	M00113	12.5	Jasmonic acid biosynthesis	Pathway modules; Lipid metabolism; Lipid metabolism	K00232	K00454,K01723,K05894,K07513,K10525,K10526,K10527
group_4_bin_37618	M00897	12.5	Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00949	K03146,K03147,K14153,K22911
group_4_bin_37618	M00060	11.11	KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type	Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism	K02560	K00677,K00748,K00912,K02517,K02527,K02535,K02536,K03269
group_4_bin_37618	M00885	11.11	Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA)	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00645	K02078,K11263,K11608,K11609,K11610,K11611,K18472,K27689
group_4_bin_37618	M00886	11.11	Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA and KasB)	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00645	K02078,K11263,K11608,K11609,K11610,K11611,K18472,K27070,K27071,K27072,K27073
group_4_bin_37618	M00898	11.11	Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00949	K00877,K03146,K14154,K18278
group_4_bin_37618	M00039	10.0	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of phytochemical compounds	K01904	K00083,K00487,K00588,K09753,K09754,K09755,K10775,K13065,K13066
group_4_bin_37618	M00911	9.09	Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00953	K00793,K00794,K00861,K01497,K02858,K14654,K14655
group_4_bin_37618	M00957	8.0	Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA	Pathway modules; Amino acid metabolism; Lysine metabolism	K00252,K00626	K00135,K00468,K01041,K01506,K01692,K01825,K14268
group_4_bin_37618	M00375	7.14	Hydroxypropionate-hydroxybutylate cycle	Pathway modules; Energy metabolism; Carbon fixation	K00626	K01848,K01849,K01964,K05606,K14465,K14466,K14534,K15016,K15017,K15018,K15019,K15020,K15036,K15037,K15038,K15039
group_4_bin_37618	M00376	5.56	3-Hydroxypropionate bi-cycle	Pathway modules; Energy metabolism; Carbon fixation	K01679	K00239,K00240,K00241,K01847,K01961,K01962,K01963,K02160,K05606,K08691,K09709,K14449,K14468,K14469,K14470,K14471,K14472,K15052
group_2_bin_94618	M00005	100.0	PRPP biosynthesis, ribose 5P => PRPP	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00948	
group_2_bin_94618	M00007	100.0	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00615,K00616,K01783,K01807	
group_2_bin_94618	M00015	100.0	Proline biosynthesis, glutamate => proline	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00147,K00286,K00931	
group_2_bin_94618	M00017	100.0	Methionine biosynthesis, aspartate => homoserine => methionine	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00133,K00548,K00651,K00928,K01739,K01760,K12524	
group_2_bin_94618	M00018	100.0	Threonine biosynthesis, aspartate => homoserine => threonine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00133,K00928,K01733,K02203,K12524	
group_2_bin_94618	M00020	100.0	Serine biosynthesis, glycerate-3P => serine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00058,K00831,K02203	
group_2_bin_94618	M00021	100.0	Cysteine biosynthesis, serine => cysteine	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00640,K01738	
group_2_bin_94618	M00028	100.0	Ornithine biosynthesis, glutamate => ornithine	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00145,K00620,K00821,K00930,K14682	
group_2_bin_94618	M00048	100.0	De novo purine biosynthesis, PRPP + glutamine => IMP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00602,K00764,K01756,K01923,K01933,K01945,K01952,K11175	
group_2_bin_94618	M00049	100.0	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00939,K00940,K01756,K01939	
group_2_bin_94618	M00052	100.0	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	K00940,K01937,K09903	
group_2_bin_94618	M00061	100.0	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00040,K00874,K01625,K01686,K01812	
group_2_bin_94618	M00083	100.0	Fatty acid biosynthesis, elongation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00059,K00209,K02372,K09458	
group_2_bin_94618	M00086	100.0	beta-Oxidation, acyl-CoA synthesis	Pathway modules; Lipid metabolism; Fatty acid metabolism	K01897	
group_2_bin_94618	M00093	100.0	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	Pathway modules; Lipid metabolism; Lipid metabolism	K00981,K01613,K17103	
group_2_bin_94618	M00140	100.0	C1-unit interconversion, prokaryotes	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00600,K01491,K01938	
group_2_bin_94618	M00157	100.0	F-type ATPase, prokaryotes and chloroplasts	Pathway modules; Energy metabolism; ATP synthesis	K02108,K02109,K02110,K02111,K02112,K02113,K02114,K02115	
group_2_bin_94618	M00169	100.0	CAM (Crassulacean acid metabolism), light	Pathway modules; Energy metabolism; Carbon fixation	K00029,K01006	
group_2_bin_94618	M00307	100.0	Pyruvate oxidation, pyruvate => acetyl-CoA	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K03737	
group_2_bin_94618	M00793	100.0	dTDP-L-rhamnose biosynthesis	Pathway modules; Biosynthesis of terpenoids and polyketides; Polyketide sugar unit biosynthesis	K00067,K00973,K01710,K01790	
group_2_bin_94618	M00844	100.0	Arginine biosynthesis, ornithine => arginine	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00611,K01755,K01940	
group_2_bin_94618	M00854	100.0	Glycogen biosynthesis, glucose-1P => glycogen/starch	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00703,K00975,K16149	
group_2_bin_94618	M00899	100.0	Thiamine salvage pathway, HMP/HET => TMP	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00788,K00878,K00941	
group_2_bin_94618	M00051	94.44	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	K00609,K00610,K01465,K01955,K13421,K17828	K01956
group_2_bin_94618	M00938	90.0	Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	K00525,K00940,K00943,K01520,K03465	K00526
group_2_bin_94618	M00001	88.89	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K00844,K00850,K00927,K01624,K01689,K01803,K01810,K15633	K00873
group_2_bin_94618	M00096	87.5	C5 isoprenoid biosynthesis, non-mevalonate pathway	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00099,K00919,K00991,K01662,K01770,K03526,K03527	K01823
group_2_bin_94618	M00527	85.71	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K00133,K00215,K00928,K01586,K01714,K10206	K01778
group_2_bin_94618	M00526	83.33	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K00133,K00215,K00928,K01586,K01714	K03340
group_2_bin_94618	M00855	83.33	Glycogen degradation, glycogen => glucose-6P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00688,K00705,K01835	K02438
group_2_bin_94618	M00002	80.0	Glycolysis, core module involving three-carbon compounds	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K00927,K01689,K01803,K15633	K00873
group_2_bin_94618	M00631	80.0	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00041,K00874,K01625,K01812	K01685
group_2_bin_94618	M00003	78.57	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K00927,K01624,K01689,K01803,K15633	K01596,K03841
group_2_bin_94618	M00016	77.78	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K00133,K00215,K00821,K00928,K01439,K01586,K01714	K00674,K01778
group_2_bin_94618	M00159	77.78	V/A-type ATPase, prokaryotes	Pathway modules; Energy metabolism; ATP synthesis	K02117,K02118,K02120,K02121,K02122,K02123,K02124	K02107,K02119
group_2_bin_94618	M00004	75.0	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00615,K00616,K01783,K01807,K01810,K07404	K00033,K00036
group_2_bin_94618	M00050	75.0	Guanine ribonucleotide biosynthesis, IMP => GDP,GTP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00088,K00940,K01951	K00942
group_2_bin_94618	M00053	75.0	Deoxyribonucleotide biosynthesis, ADP/GDP/CDP/UDP => dATP/dGTP/dCTP/dUTP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00525,K00940	K00526
group_2_bin_94618	M00308	75.0	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K00874,K00927,K01625	K05308
group_2_bin_94618	M00632	75.0	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00849,K01784,K01785	K00965
group_2_bin_94618	M00651	75.0	Vancomycin resistance, D-Ala-D-Lac type	Signature modules; Gene set; Drug resistance	K07260,K18344,K18345	K18346
group_2_bin_94618	M00978	75.0	Ornithine-ammonia cycle	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00611,K01755,K01915,K01940,K01955	K01956,K27542
group_2_bin_94618	M00010	66.67	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K01647,K01681	K00031
group_2_bin_94618	M00026	66.67	Histidine biosynthesis, PRPP => histidine	Pathway modules; Amino acid metabolism; Histidine metabolism	K00765,K00817,K01693,K02500,K02501,K04486,K11755	K00013,K01814
group_2_bin_94618	M00120	66.67	Coenzyme A biosynthesis, pantothenate => CoA	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00859,K00954,K09680	K01598,K01922
group_2_bin_94618	M00345	66.67	Formaldehyde assimilation, ribulose monophosphate pathway	Pathway modules; Energy metabolism; Methane metabolism	K00850,K01624	K08093,K08094
group_2_bin_94618	M00432	66.67	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00052,K01649	K01702
