,bin,ass2ref,taxid,species,genus,family,order,class,phylum,superkingdom,organism_name
334,2_binette_bin51.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
335,2_binette_bin175.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
336,2_binette_bin29.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
337,3_binette_bin184.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
338,6_binette_bin37.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
339,2_binette_bin157.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
340,3_binette_bin118.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
341,4_binette_bin11.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
342,6_binette_bin36.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
343,3_binette_bin22.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
344,3_binette_bin230.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
345,2_binette_bin208.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
346,8_binette_bin82.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
347,3_binette_bin137.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
348,4_binette_bin119.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
349,3_binette_bin77.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
350,3_binette_bin86.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
351,2_binette_bin105.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
352,3_binette_bin87.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
353,3_binette_bin83.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
354,3_binette_bin12.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
355,3_binette_bin203.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
356,2_binette_bin17.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
357,3_binette_bin175.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
358,2_binette_bin81.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
359,3_binette_bin131.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
360,3_binette_bin132.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
361,3_binette_bin109.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
362,2_binette_bin45.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
363,2_binette_bin64.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
364,4_binette_bin7.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
365,3_binette_bin120.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
366,3_binette_bin76.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
367,3_binette_bin126.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
368,3_binette_bin155.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
369,8_binette_bin87.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
370,3_binette_bin232.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
371,8_binette_bin74.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
372,3_binette_bin15.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
373,2_binette_bin36.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
374,3_binette_bin149.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
375,2_binette_bin102.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
376,2_binette_bin8.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
377,3_binette_bin97.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
378,2_binette_bin73.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
379,4_binette_bin125.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
380,3_binette_bin65.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
381,3_binette_bin85.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
382,4_binette_bin126.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
383,3_binette_bin220.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
384,4_binette_bin137.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
385,3_binette_bin70.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
386,2_binette_bin104.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
387,3_binette_bin207.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
388,3_binette_bin57.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
389,3_binette_bin72.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
390,4_binette_bin2.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
391,2_binette_bin106.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
392,3_binette_bin223.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
393,3_binette_bin55.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
394,3_binette_bin2.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
395,3_binette_bin142.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
396,3_binette_bin177.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
397,4_binette_bin102.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
398,4_binette_bin109.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
399,2_binette_bin184.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
400,3_binette_bin90.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
401,4_binette_bin21.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
402,3_binette_bin229.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
403,3_binette_bin154.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
404,3_binette_bin134.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
405,3_binette_bin7.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
406,2_binette_bin18.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
407,8_binette_bin66.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
408,4_binette_bin131.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
409,2_binette_bin205.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
410,7_binette_bin7.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
411,3_binette_bin41.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
412,4_binette_bin24.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
413,8_binette_bin72.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
414,4_binette_bin116.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
415,3_binette_bin92.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
416,1_binette_bin5.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
417,5_binette_bin49.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
418,3_binette_bin40.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
419,3_binette_bin117.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
420,3_binette_bin23.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
421,2_binette_bin39.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
422,4_binette_bin104.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
423,2_binette_bin78.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
424,3_binette_bin145.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
425,3_binette_bin172.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
426,8_binette_bin5.fasta.fasta,0.0,0,0,1243,33958,186826,91061,1239,2,Leuconostoc
427,2_binette_bin86.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
428,3_binette_bin60.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
429,4_binette_bin140.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
430,4_binette_bin5.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
431,2_binette_bin30.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
432,4_binette_bin29.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
433,3_binette_bin119.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
434,2_binette_bin16.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
435,2_binette_bin191.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
436,3_binette_bin183.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
437,7_binette_bin6.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
438,2_binette_bin107.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
439,7_binette_bin5.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
440,2_binette_bin71.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
441,3_binette_bin61.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
442,4_binette_bin134.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
443,4_binette_bin32.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
444,3_binette_bin191.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
445,3_binette_bin153.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
446,2_binette_bin50.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
447,3_binette_bin130.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
448,4_binette_bin16.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
449,3_binette_bin80.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
450,3_binette_bin30.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
451,3_binette_bin67.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
452,3_binette_bin221.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
453,2_binette_bin206.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
454,2_binette_bin80.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
455,2_binette_bin91.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
456,3_binette_bin206.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
457,3_binette_bin35.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
458,5_binette_bin1.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
459,3_binette_bin233.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
460,2_binette_bin215.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
461,2_binette_bin98.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
462,3_binette_bin151.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
463,3_binette_bin169.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
464,3_binette_bin186.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
465,3_binette_bin31.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
466,3_binette_bin135.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
467,2_binette_bin79.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
468,2_binette_bin60.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
469,3_binette_bin68.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
470,3_binette_bin213.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
471,2_binette_bin34.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
472,3_binette_bin14.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
473,3_binette_bin91.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
474,2_binette_bin96.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
475,5_binette_bin3.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
476,3_binette_bin190.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
477,3_binette_bin44.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
478,3_binette_bin78.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
479,2_binette_bin31.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
480,2_binette_bin11.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
481,7_binette_bin80.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
482,8_binette_bin26.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
483,3_binette_bin139.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
484,8_binette_bin40.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
485,2_binette_bin209.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
486,2_binette_bin214.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
487,5_binette_bin28.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
488,2_binette_bin101.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
489,3_binette_bin147.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
490,7_binette_bin79.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
491,4_binette_bin130.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
492,4_binette_bin101.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
493,4_binette_bin120.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
494,2_binette_bin156.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
495,2_binette_bin94.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
496,2_binette_bin47.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
497,3_binette_bin5.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
498,3_binette_bin26.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
499,2_binette_bin37.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
500,2_binette_bin72.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
501,2_binette_bin43.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
