contig	module_accession	completeness	pathway_name	pathway_class	matching_ko	missing_ko
ERR9966620_bin_1091.fasta	M00022	25.0	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K01626	K00014,K00800,K00891,K01735,K01736,K03785
ERR9966620_bin_1091.fasta	M00035	25.0	Methionine degradation	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00558	K00789,K01251,K01697
ERR9966620_bin_1091.fasta	M00037	25.0	Melatonin biosynthesis, animals, tryptophan => serotonin => melatonin	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K01593	K00502,K00543,K00669
ERR9966620_bin_1091.fasta	M00042	25.0	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K01593	K00503,K00505,K00553
ERR9966620_bin_1091.fasta	M00049	25.0	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00939	K00940,K01756,K01939
ERR9966620_bin_1091.fasta	M00053	25.0	Deoxyribonucleotide biosynthesis, ADP/GDP/CDP/UDP => dATP/dGTP/dCTP/dUTP	Pathway modules; Nucleotide metabolism; Purine metabolism	K10808	K00940,K10807
ERR9966620_bin_1091.fasta	M00073	25.0	N-glycan precursor trimming	Pathway modules; Glycan metabolism; Glycan biosynthesis	K01228	K01230,K05546,K23741
ERR9966620_bin_1091.fasta	M00094	25.0	Ceramide biosynthesis	Pathway modules; Lipid metabolism; Lipid metabolism	K04709	K00654,K04708,K04712
ERR9966620_bin_1091.fasta	M00130	25.0	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00888	K00889,K00911,K01116
ERR9966620_bin_1091.fasta	M00136	25.0	GABA biosynthesis, prokaryotes, putrescine => GABA	Pathway modules; Amino acid metabolism; Polyamine biosynthesis	K09472	K09470,K09471,K09473
ERR9966620_bin_1091.fasta	M00148	25.0	Succinate dehydrogenase (ubiquinone)	Pathway modules; Energy metabolism; ATP synthesis	K00237	K00234,K00235,K00236
ERR9966620_bin_1091.fasta	M00151	25.0	Cytochrome bc1 complex respiratory unit	Pathway modules; Energy metabolism; ATP synthesis	K00413	K00411,K00412
ERR9966620_bin_1091.fasta	M00936	25.0	Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K01593	K22450,K22588,K24541
ERR9966620_bin_1091.fasta	M00959	25.0	Guanine ribonucleotide degradation, GMP => Urate	Pathway modules; Nucleotide metabolism; Purine metabolism	K01487	K00106,K01081,K03783
ERR9966620_bin_1091.fasta	M00964	25.0	Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C	Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of phytochemical compounds	K19183	K14135,K19182,K19184
ERR9966620_bin_1091.fasta	M00981	25.0	Geissoschizine biosynthesis, tryptophan => geissoschizine	Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of phytochemical compounds	K01593	K01757,K12693,K23493
ERR9966620_bin_1091.fasta	M00012	20.0	Glyoxylate cycle	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K01637	K00026,K01638,K01647,K01681
ERR9966620_bin_1091.fasta	M00013	20.0	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00232	K00140,K05605,K07511,K23146
ERR9966620_bin_1091.fasta	M00570	20.0	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00826	K00053,K01652,K01653,K01687,K17989
ERR9966620_bin_1091.fasta	M00004	16.67	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K01807	K00033,K00615,K00616,K01783,K01810,K13937
ERR9966620_bin_1091.fasta	M00036	16.67	Leucine degradation, leucine => acetoacetate + acetyl-CoA	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00826	K00166,K00167,K00253,K00382,K01640,K01968,K01969,K05607,K09699
ERR9966620_bin_1091.fasta	M00065	16.67	GPI-anchor biosynthesis, core oligosaccharide	Pathway modules; Glycan metabolism; Glycan biosynthesis	K05283,K05288	K03434,K03857,K03858,K03859,K03860,K03861,K05284,K05285,K05286,K05287,K05310,K07541,K07542,K11001
ERR9966620_bin_1091.fasta	M00128	16.67	Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate + polyprenyl-PP => ubiquinol	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K06125	K00591,K06126,K06127,K06134
ERR9966620_bin_1091.fasta	M00849	16.67	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00021	K00626,K00869,K01641,K01823,K03186,K06981,K09128,K25517,K25518
ERR9966620_bin_1091.fasta	M00874	16.67	Fatty acid biosynthesis in mitochondria, fungi	Pathway modules; Lipid metabolism; Fatty acid metabolism	K11262	K00059,K00645,K03955,K07512,K09458,K22541
ERR9966620_bin_1091.fasta	M00892	16.67	UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00844	K00621,K00820,K00972,K01810,K01836
ERR9966620_bin_1091.fasta	M00913	16.67	Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00128	K00077,K00606,K01918,K13367
ERR9966620_bin_1091.fasta	M00968	16.67	Pentose bisphosphate pathway (nucleoside degradation), archaea, nucleoside/NMP => 3-PGA/glycerone phosphate	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00757	K01601,K18237,K21056
ERR9966620_bin_1091.fasta	M00978	16.67	Ornithine-ammonia cycle	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K01915	K00611,K01755,K01940,K01955,K01956,K27542
ERR9966620_bin_1091.fasta	M00102	15.38	Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol	Pathway modules; Lipid metabolism; Sterol biosynthesis	K01852,K09829	K00222,K00223,K00227,K00511,K00559,K00801,K05917,K07748,K07750,K09827,K09831
ERR9966620_bin_1091.fasta	M00014	14.29	Glucuronate pathway (uronate pathway)	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K05351	K00002,K00012,K00854,K03331,K12447,K13247,K16190
ERR9966620_bin_1091.fasta	M00038	14.29	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00486	K00452,K00453,K01432,K01556,K03392,K10217
ERR9966620_bin_1091.fasta	M00095	14.29	C5 isoprenoid biosynthesis, mevalonate pathway	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00021	K00626,K00869,K00938,K01597,K01641,K01823
ERR9966620_bin_1091.fasta	M00982	14.29	Methylcitrate cycle	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K01637	K00024,K00239,K00240,K00241,K01659,K01676,K01682,K01720
ERR9966620_bin_1091.fasta	M00048	12.5	De novo purine biosynthesis, PRPP + glutamine => IMP	Pathway modules; Nucleotide metabolism; Purine metabolism	K01952	K00601,K00602,K00764,K01756,K01923,K01933,K01945
ERR9966620_bin_1091.fasta	M00113	12.5	Jasmonic acid biosynthesis	Pathway modules; Lipid metabolism; Lipid metabolism	K00232	K00454,K01723,K05894,K07513,K10525,K10526,K10527
ERR9966620_bin_1091.fasta	M00912	12.5	NAD biosynthesis, tryptophan => quinolinate => NAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00486	K00452,K00453,K00767,K00969,K01432,K01556,K01916
ERR9966620_bin_1091.fasta	M00001	11.11	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00844	K00134,K00850,K00873,K00927,K01623,K01689,K01803,K01810,K01834
ERR9966620_bin_1091.fasta	M00119	11.11	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00826	K00077,K00606,K01579,K01918
ERR9966620_bin_1091.fasta	M00125	11.11	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01497	K00082,K00793,K00794,K01498,K02858,K20884,K22912,K22949
ERR9966620_bin_1091.fasta	M00346	11.11	Formaldehyde assimilation, serine pathway	Pathway modules; Energy metabolism; Methane metabolism	K00830	K00018,K00024,K00600,K01595,K01689,K08691,K08692,K11529,K14067
ERR9966620_bin_1091.fasta	M00786	11.11	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of other fungal compounds	K17475	K14132,K14134,K17825,K17826,K17827,K18279,K18280,K18281
ERR9966620_bin_1091.fasta	M00898	11.11	Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K14154	K00877,K00949,K03146,K18278
ERR9966620_bin_1091.fasta	M00152	10.0	Cytochrome bc1 complex	Pathway modules; Energy metabolism; ATP synthesis	K00413	K00411,K00412,K00414,K00415,K00416,K00417,K00418,K00419,K00420
ERR9966620_bin_1091.fasta	M00165	9.09	Reductive pentose phosphate cycle (Calvin cycle)	Pathway modules; Energy metabolism; Carbon fixation	K01807	K00615,K00855,K00927,K01100,K01601,K01623,K01783,K01803,K03841,K05298
ERR9966620_bin_1091.fasta	M00911	9.09	Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01497	K00793,K00794,K00861,K00953,K02858,K14654,K14655
ERR9966620_bin_1091.fasta	M00101	8.33	Cholesterol biosynthesis, FPP => cholesterol	Pathway modules; Lipid metabolism; Sterol biosynthesis	K01852	K00213,K00222,K00227,K00511,K00801,K01824,K05917,K07748,K07750,K09828,K13373
ERR9966620_bin_1091.fasta	M00055	7.69	N-glycan precursor biosynthesis	Pathway modules; Glycan metabolism; Glycan biosynthesis	K03845	K00729,K01001,K03842,K03843,K03844,K03846,K03847,K03848,K03849,K03850,K07432,K07441
ERR9966620_bin_1091.fasta	M00160	7.69	V-type ATPase, eukaryotes	Pathway modules; Energy metabolism; ATP synthesis	K02147	K02144,K02145,K02146,K02148,K02149,K02150,K02151,K02152,K02153,K02154,K03661,K03662
ERR9966620_bin_1091.fasta	M00158	6.67	F-type ATPase, eukaryotes	Pathway modules; Energy metabolism; ATP synthesis	K02136	K02125,K02126,K02127,K02128,K02129,K02130,K02132,K02133,K02134,K02135,K02137,K02138,K02140,K02141
ERR9966620_bin_1091.fasta	M00532	5.56	Photorespiration	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00830	K00281,K00382,K00600,K00605,K01601,K02437,K03781,K11517,K14272,K15893,K15918,K19269
ERR9966620_bin_1091.fasta	M00011	5.0	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00237	K00026,K00164,K00234,K00235,K00236,K00382,K00658,K01676,K01902,K01903
ERR9966620_bin_1091.fasta	M00009	3.12	Citrate cycle (TCA cycle, Krebs cycle)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00237	K00026,K00031,K00164,K00234,K00235,K00236,K00382,K00658,K01647,K01676,K01681,K01902,K01903
ERR9966620_bin_1469.fasta	M00001	100.0	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K00844,K00850,K00873,K00927,K01623,K01689,K01803,K01810,K15633	
ERR9966620_bin_1469.fasta	M00002	100.0	Glycolysis, core module involving three-carbon compounds	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K00873,K00927,K01689,K01803,K15633	
ERR9966620_bin_1469.fasta	M00003	100.0	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K00927,K01610,K01623,K01689,K01803,K03841,K15633	
ERR9966620_bin_1469.fasta	M00004	100.0	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00033,K00036,K00615,K00616,K01057,K01783,K01807,K01810	
ERR9966620_bin_1469.fasta	M00005	100.0	PRPP biosynthesis, ribose 5P => PRPP	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00948	
ERR9966620_bin_1469.fasta	M00006	100.0	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00033,K00036,K01057	
ERR9966620_bin_1469.fasta	M00007	100.0	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00615,K00616,K01783,K01807	
ERR9966620_bin_1469.fasta	M00009	100.0	Citrate cycle (TCA cycle, Krebs cycle)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00026,K00031,K00164,K00239,K00240,K00241,K00242,K00382,K00658,K01647,K01676,K01681,K01899,K01900	
ERR9966620_bin_1469.fasta	M00010	100.0	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00031,K01647,K01681	
ERR9966620_bin_1469.fasta	M00011	100.0	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00026,K00164,K00239,K00240,K00241,K00242,K00382,K00658,K01676,K01899,K01900	
ERR9966620_bin_1469.fasta	M00012	100.0	Glyoxylate cycle	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00026,K01637,K01638,K01647,K01681	
ERR9966620_bin_1469.fasta	M00015	100.0	Proline biosynthesis, glutamate => proline	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00147,K00286,K00931	
ERR9966620_bin_1469.fasta	M00017	100.0	Methionine biosynthesis, aspartate => homoserine => methionine	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00003,K00133,K00548,K00641,K00928,K01739,K01760	
ERR9966620_bin_1469.fasta	M00018	100.0	Threonine biosynthesis, aspartate => homoserine => threonine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00003,K00133,K00872,K00928,K01733	
ERR9966620_bin_1469.fasta	M00019	100.0	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00053,K00826,K01652,K01653,K01687	
ERR9966620_bin_1469.fasta	M00020	100.0	Serine biosynthesis, glycerate-3P => serine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00058,K00831,K01079	
ERR9966620_bin_1469.fasta	M00022	100.0	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00014,K00800,K01626,K01735,K01736,K03786,K13829	
ERR9966620_bin_1469.fasta	M00023	100.0	Tryptophan biosynthesis, chorismate => tryptophan	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00766,K01695,K01696,K13501	
ERR9966620_bin_1469.fasta	M00024	100.0	Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00832,K01713,K01850	
ERR9966620_bin_1469.fasta	M00025	100.0	Tyrosine biosynthesis, chorismate => HPP => tyrosine	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00832,K01850,K04517	
ERR9966620_bin_1469.fasta	M00026	100.0	Histidine biosynthesis, PRPP => histidine	Pathway modules; Amino acid metabolism; Histidine metabolism	K00013,K00765,K00817,K01496,K01523,K01663,K01693,K01814,K04486	
ERR9966620_bin_1469.fasta	M00027	100.0	GABA (gamma-Aminobutyrate) shunt	Pathway modules; Amino acid metabolism; Other amino acid metabolism	K00135,K00823,K01580	
ERR9966620_bin_1469.fasta	M00028	100.0	Ornithine biosynthesis, glutamate => ornithine	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00145,K00618,K00818,K00930,K01438	
ERR9966620_bin_1469.fasta	M00030	100.0	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K00143,K00290,K00293,K00838,K01655,K01705,K05824,K17450	
ERR9966620_bin_1469.fasta	M00035	100.0	Methionine degradation	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00558,K00789,K01251,K01697	
ERR9966620_bin_1469.fasta	M00036	100.0	Leucine degradation, leucine => acetoacetate + acetyl-CoA	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00166,K00167,K00253,K00382,K00826,K01640,K01968,K01969,K05607,K09699	
ERR9966620_bin_1469.fasta	M00040	100.0	Tyrosine biosynthesis, chorismate => arogenate => tyrosine	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00220,K00832,K01850	
ERR9966620_bin_1469.fasta	M00045	100.0	Histidine degradation, histidine => N-formiminoglutamate => glutamate	Pathway modules; Amino acid metabolism; Histidine metabolism	K01458,K01468,K01712,K01745,K05603	
ERR9966620_bin_1469.fasta	M00048	100.0	De novo purine biosynthesis, PRPP + glutamine => IMP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00601,K00602,K00764,K01756,K01923,K01945,K01952,K11788,K11808	
ERR9966620_bin_1469.fasta	M00051	100.0	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	K00226,K00762,K01465,K01591,K11541	
ERR9966620_bin_1469.fasta	M00081	100.0	Pectin degradation	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K01051,K01184,K01213	
ERR9966620_bin_1469.fasta	M00082	100.0	Fatty acid biosynthesis, initiation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00667,K00668,K11262	
ERR9966620_bin_1469.fasta	M00083	100.0	Fatty acid biosynthesis, elongation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00667,K00668	
ERR9966620_bin_1469.fasta	M00086	100.0	beta-Oxidation, acyl-CoA synthesis	Pathway modules; Lipid metabolism; Fatty acid metabolism	K01897	
ERR9966620_bin_1469.fasta	M00087	100.0	beta-Oxidation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00232,K01692,K07513,K07516	
ERR9966620_bin_1469.fasta	M00089	100.0	Triacylglycerol biosynthesis	Pathway modules; Lipid metabolism; Lipid metabolism	K00655,K11155,K13506,K15728	
ERR9966620_bin_1469.fasta	M00091	100.0	Phosphatidylcholine (PC) biosynthesis, PE => PC	Pathway modules; Lipid metabolism; Lipid metabolism	K00570	
ERR9966620_bin_1469.fasta	M00093	100.0	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	Pathway modules; Lipid metabolism; Lipid metabolism	K00981,K01613,K17103	
ERR9966620_bin_1469.fasta	M00094	100.0	Ceramide biosynthesis	Pathway modules; Lipid metabolism; Lipid metabolism	K00654,K04708,K04709,K04712	
ERR9966620_bin_1469.fasta	M00099	100.0	Sphingosine biosynthesis	Pathway modules; Lipid metabolism; Lipid metabolism	K00654,K04708,K04709,K04712,K12349	
ERR9966620_bin_1469.fasta	M00100	100.0	Sphingosine degradation	Pathway modules; Lipid metabolism; Lipid metabolism	K01634,K04718	
ERR9966620_bin_1469.fasta	M00118	100.0	Glutathione biosynthesis, glutamate => glutathione	Pathway modules; Amino acid metabolism; Other amino acid metabolism	K01919,K21456	
ERR9966620_bin_1469.fasta	M00120	100.0	Coenzyme A biosynthesis, pantothenate => CoA	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00859,K01598,K01922,K02201,K03525	
ERR9966620_bin_1469.fasta	M00123	100.0	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00652,K01012,K19562	
ERR9966620_bin_1469.fasta	M00126	100.0	Tetrahydrofolate biosynthesis, GTP => THF	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00287,K01077,K01495,K11754,K13939	
ERR9966620_bin_1469.fasta	M00128	100.0	Ubiquinone biosynthesis, eukaryotes, 4-hydroxybenzoate + polyprenyl-PP => ubiquinol	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00591,K06125,K06126,K06127,K06134	
ERR9966620_bin_1469.fasta	M00141	100.0	C1-unit interconversion, eukaryotes	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00288,K00600	
ERR9966620_bin_1469.fasta	M00142	100.0	NADH	Pathway modules; Energy metabolism; ATP synthesis	K03878,K03879,K03880,K03881,K03882,K03883,K03884	
ERR9966620_bin_1469.fasta	M00149	100.0	Succinate dehydrogenase, prokaryotes	Pathway modules; Energy metabolism; ATP synthesis	K00239,K00240,K00241,K00242	
ERR9966620_bin_1469.fasta	M00151	100.0	Cytochrome bc1 complex respiratory unit	Pathway modules; Energy metabolism; ATP synthesis	K00411,K00412,K00413	
ERR9966620_bin_1469.fasta	M00155	100.0	Cytochrome c oxidase, prokaryotes	Pathway modules; Energy metabolism; ATP synthesis	K02274,K02275,K02276	
ERR9966620_bin_1469.fasta	M00165	100.0	Reductive pentose phosphate cycle (Calvin cycle)	Pathway modules; Energy metabolism; Carbon fixation	K00134,K00615,K00855,K00927,K01086,K01601,K01602,K01623,K01783,K01803,K01807,K03841	
ERR9966620_bin_1469.fasta	M00168	100.0	CAM (Crassulacean acid metabolism), dark	Pathway modules; Energy metabolism; Carbon fixation	K00026,K01595	
ERR9966620_bin_1469.fasta	M00170	100.0	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	Pathway modules; Energy metabolism; Carbon fixation	K01595,K01610,K14454,K14455	
ERR9966620_bin_1469.fasta	M00176	100.0	Assimilatory sulfate reduction, sulfate => H2S	Pathway modules; Energy metabolism; Sulfur metabolism	K00380,K00381,K00390,K00860,K00958	
ERR9966620_bin_1469.fasta	M00307	100.0	Pyruvate oxidation, pyruvate => acetyl-CoA	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00163,K00382,K00627	
ERR9966620_bin_1469.fasta	M00364	100.0	C10-C20 isoprenoid biosynthesis, bacteria	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00795,K01823	
ERR9966620_bin_1469.fasta	M00367	100.0	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00787,K00804,K01823	
ERR9966620_bin_1469.fasta	M00415	100.0	Fatty acid elongation in endoplasmic reticulum	Pathway modules; Lipid metabolism; Fatty acid metabolism	K10245,K10251,K10258,K10703	
ERR9966620_bin_1469.fasta	M00433	100.0	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	Pathway modules; Amino acid metabolism; Lysine metabolism	K01655,K01705,K05824,K17450	
ERR9966620_bin_1469.fasta	M00531	100.0	Assimilatory nitrate reduction, nitrate => ammonia	Pathway modules; Energy metabolism; Nitrogen metabolism	K10534,K17877	
ERR9966620_bin_1469.fasta	M00549	100.0	Nucleotide sugar biosynthesis, glucose => UDP-glucose	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00844,K00963,K01835	
ERR9966620_bin_1469.fasta	M00554	100.0	Nucleotide sugar biosynthesis, galactose => UDP-galactose	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00849,K00965	
ERR9966620_bin_1469.fasta	M00555	100.0	Betaine biosynthesis, choline => betaine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00108,K00130	
ERR9966620_bin_1469.fasta	M00570	100.0	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00053,K00826,K01652,K01653,K01687,K17989	
ERR9966620_bin_1469.fasta	M00579	100.0	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	Pathway modules; Energy metabolism; Carbon fixation	K00625,K00925	
ERR9966620_bin_1469.fasta	M00597	100.0	Anoxygenic photosystem II	Pathway modules; Energy metabolism; Photosynthesis	K08928,K08929	
ERR9966620_bin_1469.fasta	M00621	100.0	Glycine cleavage system	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00281,K00382,K00605	
ERR9966620_bin_1469.fasta	M00630	100.0	D-Galacturonate degradation (fungi), D-galacturonate => glycerol	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K18102,K18103,K18106,K18107	
ERR9966620_bin_1469.fasta	M00632	100.0	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00849,K00965,K01784,K01785	
ERR9966620_bin_1469.fasta	M00793	100.0	dTDP-L-rhamnose biosynthesis	Pathway modules; Biosynthesis of terpenoids and polyketides; Polyketide sugar unit biosynthesis	K00067,K00973,K01710,K01790	
ERR9966620_bin_1469.fasta	M00844	100.0	Arginine biosynthesis, ornithine => arginine	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00611,K01755,K01940	
ERR9966620_bin_1469.fasta	M00854	100.0	Glycogen biosynthesis, glucose-1P => glycogen/starch	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00693,K00750,K00963	
ERR9966620_bin_1469.fasta	M00855	100.0	Glycogen degradation, glycogen => glucose-6P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00688,K01196,K01835	
ERR9966620_bin_1469.fasta	M00880	100.0	Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K03635,K03637,K03639,K15376	
ERR9966620_bin_1469.fasta	M00881	100.0	Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K03644,K03801	
ERR9966620_bin_1469.fasta	M00970	100.0	Proline degradation, proline => glutamate	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00294,K00318	
ERR9966620_bin_1469.fasta	M00972	100.0	Proline metabolism	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00286,K00318,K00819	
ERR9966620_bin_1469.fasta	M00065	92.59	GPI-anchor biosynthesis, core oligosaccharide	Pathway modules; Glycan metabolism; Glycan biosynthesis	K03434,K03857,K03858,K03859,K03860,K03861,K05283,K05284,K05285,K05286,K05287,K05288,K05310,K07542,K09658	K07541,K11001
ERR9966620_bin_1469.fasta	M00898	88.89	Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00877,K00949,K03146,K14154	K18278
ERR9966620_bin_1469.fasta	M00034	87.5	Methionine salvage pathway	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00772,K00789,K00797,K00832,K01611,K08967,K16054	K08963
