Sample	Tool	accuracy_bp	accuracy_seq	adjusted_rand_index_bp	adjusted_rand_index_seq	binning type	f1_score_bp	f1_score_bp_cami1	f1_score_per_bp	f1_score_per_seq	f1_score_seq	f1_score_seq_cami1	misclassification_bp	misclassification_seq	percentage_of_assigned_bps	percentage_of_assigned_seqs	precision_avg_bp	precision_avg_bp_sem	precision_avg_bp_var	precision_avg_seq	precision_avg_seq_sem	precision_weighted_bp	precision_weighted_seq	rand_index_bp	rand_index_seq	rank	recall_avg_bp	recall_avg_bp_cami1	recall_avg_bp_sem	recall_avg_bp_sem_cami1	recall_avg_bp_var	recall_avg_bp_var_cami1	recall_avg_seq	recall_avg_seq_cami1	recall_avg_seq_sem	recall_avg_seq_sem_cami1	recall_weighted_bp	recall_weighted_seq
sample_21	MaxBin2	0.004788467031622573	0.00028966164586480503	0.16283889646350486	3.042767775043962e-05	genome	0.011720555287801235	0.00205570061524395	0.011785368921290893	0.0047108444528246776	0.00990836613446101	0.0013610829075212008	0.8446598531767571	0.9908164451505406	0.030825688848300312	0.03154134217229124	0.20141863263453155	0.013627303564954169	0.028598323977517544	0.06433450031583719	0.007444320600484385	0.15534014682324293	0.009183554849459449	0.9662978598251223	0.9668845116363916	NA	0.006035891997300383	0.0010331223877177308	0.0005120423576926471	0.0002750020708368916	0.00010697244943714943	3.7359312648501895e-05	0.005367517501953643	0.0006878173039758258	0.00042043826854146877	0.00012464174811860473	0.006125031866240623	0.0031679450889517914
sample_21	Binette	0.0007406584563532325	4.888804149616962e-05	0.05316278686184993	6.013416790897388e-05	genome	0.004584583194648006	0.0004903449584236696	0.003222661977865134	0.0019076042808132043	0.0035854929416084917	0.00042427423886195814	0.8820329956367553	0.9925512104283054	0.006278522205010755	0.006563219570860771	0.11643818473226687	0.01281525656912622	0.004270000824245851	0.010810004436339492	0.0016898534258589868	0.11796700436324471	0.0074487895716946	0.9373777119057448	0.9426622173710517	NA	0.00233832567374014	0.0002456898041644917	0.00027781329935373073	8.723595791044942e-05	3.148953355350468e-05	3.1429764016046795e-06	0.00214916744942824	0.0002163834603309707	0.0002529572022692289	9.855836062481351e-05	0.0016336452214972474	0.0010938699284767954
sample_21	COMEBin	0.0193162784530975	0.0013321991307706223	0.11065775404259394	1.1333476534923936e-05	genome	0.014068065647585686	0.0043876352442424865	0.014543987299104133	0.0030477339227196194	0.010749722295342842	0.0031468880300556147	0.813043110434917	0.9873114173961631	0.10331942566028386	0.10499195791717388	0.2505573104173882	0.01115489707558234	0.08511130247651542	0.13453230688787818	0.011443745122744755	0.18695688956508308	0.012688582603836842	0.9901089325734793	0.9922581398997102	NA	0.007237206903310474	0.002213195815369222	0.00069345828441152	0.0002067490620121228	0.00019620083202533922	4.103536765717691e-05	0.005598534914144448	0.0015920642560176418	0.0005795023512411385	0.00012501207835504476	0.007566297137720517	0.0017318588700018088
sample_22	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
sample_22	MetaBat2	0.0007405661268780842	6.33224153900785e-05	0.0014419399220642346	-3.2431293675355046e-05	genome	0.020820672938241407	0.00031981412730293964	0.014988109798857877	0.003987846251788743	0.015709341597244506	0.00020707193995369273	0.9692710883948934	0.9974834698509819	0.024099979081426887	0.025162589613633938	0.10187995359490755	0.019708913152350675	0.005049736349409718	0.025656034575620802	0.006262711992403337	0.03072891160510657	0.00251653014901806	0.6869770288502891	0.6894272180492906	NA	0.011595157274167581	0.00016015844250822034	0.00039418799593477047	8.430200881703394e-05	6.339674386474081e-05	2.906692934450193e-06	0.011320464438233589	0.00010395548656676915	0.0003723001775505502	5.350694997584294e-05	0.009911150022805855	0.009601416435519157
sample_22	CONCOCT	0.007984990733796625	0.0006493651617453148	0.008007373282252817	4.9226017990038955e-05	genome	0.030342835174099688	0.002762613502716459	0.02319497148373913	0.00826864230393384	0.02656804181975547	0.002250084392517015	0.9202838976227019	0.9936799110595514	0.10016785186013594	0.10274620624234854	0.18509539214461473	0.014049418489437183	0.04855699533326949	0.08612154032878089	0.013609357038299862	0.07971610237729808	0.0063200889404485695	0.9567280615906439	0.9585852839292951	NA	0.016525975778146476	0.001391692500155136	0.0007655683093985318	0.0001881101345445371	0.000239126693232973	2.048815975393267e-05	0.015706744980410425	0.0011399336326255532	0.0007313699336763606	0.00014976577647099576	0.013572007277630076	0.011954278732856387
sample_22	SemiBin2	0.003867208544347941	0.0004929215472521797	0.051714878488338126	9.40343162575699e-05	genome	0.009781239779707714	0.0014199949757288887	0.005222449351163096	0.0028142431835460574	0.008015047654584653	0.001250184127959838	0.8493721638341416	0.9810111445927201	0.02567393014986754	0.02595846546196806	0.14730788357832889	0.00857907547753221	0.017516927579708293	0.03057789816123405	0.0015491963007283024	0.15062783616585843	0.018988855407279858	0.9827159413563643	0.9850946553608272	NA	0.00505856415649384	0.0007134361215734102	0.0005808940584972126	9.629041820016028e-05	0.0001376746661365241	5.386941734190982e-06	0.004611965715256243	0.0006381372553780797	0.0005900724060594649	0.00010753876496622159	0.002657290412647917	0.001519737969361884
sample_22	DAS Tool	0.0005041787634976771	4.966463952163019e-05	0.057465867089593885	-0.00021703839199122392	genome	0.00275616634499529	0.0002395880513204461	0.0024333464883036834	0.001758994379170887	0.0025762626769046475	0.0002057823177944961	0.8429629616641344	0.9848484848484849	0.0032105722881716377	0.003277866208427593	0.26437052776712106	0.07265375555185451	0.08973565932840671	0.1360490007126571	0.07894311198217209	0.15703703833586558	0.015151515151515152	0.8932583876345839	0.8868657204864101	NA	0.0013853043427987481	0.00011984833244825234	9.345313713949491e-05	4.33117719355889e-05	3.5632634472150023e-06	7.691229311621912e-07	0.0013004441288996418	0.00010296903233264071	0.00010351058255778682	4.2829584662185825e-05	0.0012261732461712421	0.0009336952230066477
sample_22	MaxBin2	0.0025820777868842074	0.0002880549092254551	0.01262473518452974	-3.991679415489887e-05	genome	0.013391357453319302	0.0012418185504455173	0.008037092769521846	0.0051699551046059606	0.012215652092967513	0.0009794109303340912	0.9133768925097342	0.9906031025962979	0.029808187003385493	0.030654257128738194	0.19768625021132402	0.018672092667105726	0.03869982194715716	0.0819637413988782	0.01255947827813066	0.08662310749026585	0.009396897403702054	0.9585033728073725	0.9597687848632188	NA	0.006930413422001627	0.0006228656229307133	0.0006243572841322475	0.0001130797996889096	0.00015904738344559035	5.9331870693253375e-06	0.006599620771269551	0.0004926488745595739	0.0006296406506587861	9.761639877551499e-05	0.004214040614502662	0.003565921117653048
sample_22	Binette	0.00041399735872826377	5.835595143791548e-05	0.022125388176683677	-0.00014775750688339552	genome	0.004126402347050522	0.0001919308933990033	0.002673038459210046	0.0019588484568207488	0.003568620734657182	0.00016630462771315274	0.9158484101927999	0.9887425149700598	0.004919661763690673	0.005183746750070151	0.0979112663012825	0.018289310697489833	0.0066899777157863214	0.0191871361197435	0.0036076461991935028	0.08415158980720004	0.01125748502994012	0.9161574901223811	0.9200109029664676	NA	0.002107613119418609	9.605959727594292e-05	0.000160082204001144	3.464394003262456e-05	1.0455535311448462e-05	4.932832607844596e-07	0.001967255570150868	8.351424398434229e-05	0.00017659717127809795	3.912363110549287e-05	0.0013580887777397469	0.0010727562136672122
